"respondente_id","idade","faixa_idade","genero","cor_raca_etnia","pcd","uf_atual","regiao_atual","nivel_ensino","setor_atual","num_funcionarios","atua_como_gestor","cargo_atual","senioridade","faixa_salarial","faixa_salarial_valida","modalidade_atual","servico_cloud_preferido","ai_prioridade","ano_pesquisa"
"hf6un2wtrve6oyw70xb3et1hghf6un21","28","25-29","Masculino","Parda","Não","SP","Sudeste","Pós-graduação","Área de Consultoria","Acima de 3.000","FALSE","Analista de Dados/Data Analyst","Sênior","de R$ 12.001/mês a R$ 16.000/mês","true","Modelo 100% remoto","Google Cloud (GCP)",,"2024"
"2hgexzu0t99a30em1pl12hgexzp0myr1","30","30-34","Masculino","Branca","Não","MT","Centro-oeste","Pós-graduação","Finanças ou Bancos","Acima de 3.000","FALSE","Analista de Dados/Data Analyst","Sênior","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Não sei opinar / Não tenho preferência",,"2024"
"9d1p2etwnpv1vjppm9d1p2toa9yr37ha","31","30-34","Masculino","Preta","Não","PE","Nordeste","Mestrado","Varejo","Acima de 3.000","FALSE","Cientista de Dados/Data Scientist","Sênior","de R$ 12.001/mês a R$ 16.000/mês","true","Modelo 100% remoto","Amazon Web Services (AWS)",,"2024"
"2vd2g3iao9cnezhmya2vd256s2z5ke4n","37","35-39","Masculino","Branca","Não","SP","Sudeste","Mestrado","Tecnologia/Fábrica de Software","de 101 a 500","FALSE","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo 100% remoto","Azure (Microsoft)",,"2024"
"gp46q1gvttbe8q7lrznnepgp46qtwbhb","23","22-24","Masculino","Parda","Não","SP","Sudeste","Graduação/Bacharelado","Varejo","Acima de 3.000","FALSE","Analista de BI/BI Analyst","Júnior","de R$ 2.001/mês a R$ 3.000/mês","true","Modelo 100% presencial","Amazon Web Services (AWS)",,"2024"
"1a51u7b0k3hgdsj9k1a51r6t0eksy3s9","23","22-24","Feminino","Parda","Não","SP","Sudeste","Estudante de Graduação","Seguros ou Previdência","de 101 a 500","FALSE","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Não sei opinar / Não tenho preferência",,"2024"
"kqzi69prgnjiggrdxohjfkqzi69z3blc","25","25-29","Masculino","Branca","Não","MG","Sudeste","Graduação/Bacharelado","Tecnologia/Fábrica de Software","de 51 a 100","FALSE","Cientista de Dados/Data Scientist","Júnior","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo 100% remoto","Amazon Web Services (AWS)",,"2024"
"h8y8bcd05hpkvfxgxh8y8bcds06iewif","22","22-24","Masculino","Branca","Não","SP","Sudeste","Estudante de Graduação","Finanças ou Bancos","Acima de 3.000","FALSE","Cientista de Dados/Data Scientist","Júnior","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Amazon Web Services (AWS)",,"2024"
"pye8c3ut76f6nbiupye8pddnms20fzib","29","25-29","Masculino","Branca","Não","SP","Sudeste","Graduação/Bacharelado","Varejo","Acima de 3.000","FALSE","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Google Cloud (GCP)",,"2024"
"8l30ga3itmopq3hjqfihp8l30gawq86x","54","50-54","Masculino","Branca","Não","SC","Sul","Pós-graduação","Setor Público","de 101 a 500","FALSE","Analista de BI/BI Analyst","Sênior","de R$ 12.001/mês a R$ 16.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Azure (Microsoft)",,"2024"
"mx43h2yfiar6dpkmrau8mx43h2opbx2o","30","30-34","Masculino","Branca","Não","DF","Centro-oeste","Pós-graduação","Tecnologia/Fábrica de Software","de 1.001 a 3.000","FALSE","Analista de Dados/Data Analyst","Sênior","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo 100% remoto","Não sei opinar / Não tenho preferência",,"2024"
"7vsvxsxxsi1nn9xjae3e7vs4mwao7bt3","23","22-24","Masculino","Branca","Não","DF","Centro-oeste","Estudante de Graduação",,,,,,,,,,,"2024"
"k2ne7llqxhwo9o7yyprkxyn6d1hxfiq5","38","35-39","Masculino","Branca","Não","SP","Sudeste","Pós-graduação","Finanças ou Bancos","de 501 a 1.000","FALSE","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","de R$ 16.001/mês a R$ 20.000/mês","true","Modelo 100% remoto","Amazon Web Services (AWS)",,"2024"
"vft4tmj79fk122o84vr95vft4tmfkxom","25","25-29","Masculino","Parda","Não","SP","Sudeste","Pós-graduação","Indústria","Acima de 3.000","FALSE","Analista de Dados/Data Analyst","Pleno","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo 100% remoto","Não sei opinar / Não tenho preferência",,"2024"
"nqfmaiw3pfvm92erih3lvsgnqfmaibte","48","45-49","Masculino","Branca","Não","MG","Sudeste","Pós-graduação","Área de Consultoria","de 11 a 50","TRUE",,,"de R$ 25.001/mês a R$ 30.000/mês","true","Modelo 100% remoto",,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","2024"
"90rtkgd4ukq12a8rbto90rkpoastrjla","20","17-21","Masculino","Parda","Não","CE","Nordeste","Graduação/Bacharelado","Finanças ou Bancos","de 101 a 500","FALSE","Analista de BI/BI Analyst","Júnior","de R$ 1.001/mês a R$ 2.000/mês","true","Modelo 100% presencial","Amazon Web Services (AWS)",,"2024"
"quv9vzrc5ftp3lkb0gwquv9vzrg480a8","33","30-34","Masculino","Branca","Não","RJ","Sudeste","Graduação/Bacharelado","Outra Opção","Acima de 3.000","FALSE","Cientista de Dados/Data Scientist","Sênior","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo 100% remoto","Google Cloud (GCP)",,"2024"
"yq0xmnl22a8k95emyq0xngr5i1bsdk5h","29","25-29","Masculino","Parda","Não","PR","Sul","Pós-graduação","Finanças ou Bancos","de 1.001 a 3.000","FALSE","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo 100% presencial","Amazon Web Services (AWS)",,"2024"
"cofywsioijhgrf1xmqcofcmwwuju0og8","38","35-39","Feminino","Branca","Não","SP","Sudeste","Graduação/Bacharelado","Outra Opção","de 6 a 10","TRUE",,,"de R$ 4.001/mês a R$ 6.000/mês","true","Modelo 100% remoto",,"Não é uma iniciativa que estamos focando e não tem sido uma prioridade.","2024"
"ye5gll57038kg4buofq4lye5gll5e9g7","29","25-29","Feminino","Branca","Não","PR","Sul","Graduação/Bacharelado","Indústria","Acima de 3.000","FALSE","Analista de Dados/Data Analyst","Pleno","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Não sei opinar / Não tenho preferência",,"2024"
"0ieuvqd7neinxc04vcvd0ieuv1dt4l8p","29","25-29","Masculino","Parda","Não","PR","Sul","Não tenho graduação formal","Tecnologia/Fábrica de Software","de 501 a 1.000","FALSE","Cientista de Dados/Data Scientist","Júnior","de R$ 2.001/mês a R$ 3.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Google Cloud (GCP)",,"2024"
"ms2r43qh4ibbxrffms2r4dxn444mbir9","22","22-24","Masculino","Branca","Não","SP","Sudeste","Graduação/Bacharelado","Finanças ou Bancos","Acima de 3.000","FALSE","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Amazon Web Services (AWS)",,"2024"
"318bgj9wybeffa7o318b4dja0mbn6rnv","33","30-34","Feminino","Preta","Não","SP","Sudeste","Graduação/Bacharelado","Internet/Ecommerce","Acima de 3.000","FALSE","Analista de Dados/Data Analyst","Pleno","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Não sei opinar / Não tenho preferência",,"2024"
"8lukdyohgeytn4qz8lukdyoki533kxsm","32","30-34","Feminino","Preta","Não","RJ","Sudeste","Pós-graduação","Seguros ou Previdência","de 1.001 a 3.000","FALSE","Analista de Dados/Data Analyst","Pleno","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Azure (Microsoft)",,"2024"
"9hm5nm67zjvsqnqnayi9hm5bqs1s7d33","25","25-29","Masculino","Parda","Não","MG","Sudeste","Graduação/Bacharelado","Setor Automotivo","de 501 a 1.000","FALSE","Analista de Dados/Data Analyst","Júnior","de R$ 3.001/mês a R$ 4.000/mês","true","Modelo 100% presencial","Amazon Web Services (AWS)",,"2024"
"a7bv1iyfuymkbmah4yyqb8a7bv18v0sx","20","17-21","Masculino","Branca","Não","RJ","Sudeste","Estudante de Graduação","Tecnologia/Fábrica de Software","Acima de 3.000","FALSE","Analista de BI/BI Analyst","Júnior","de R$ 2.001/mês a R$ 3.000/mês","true","Modelo 100% remoto","Google Cloud (GCP)",,"2024"
"902pcd1mfuuukmmc6nv6n902pcd1b2nl","30","30-34","Masculino","Preta","Não","RS","Sul","Graduação/Bacharelado","Setor de Energia","de 1.001 a 3.000","FALSE","Analista de Suporte/Analista Técnico","Sênior","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo 100% presencial","Não sei opinar / Não tenho preferência",,"2024"
"2b3dfay1wrahpyu0vj8h2b3dfypp5fk5","42","40-44","Masculino","Branca","Não","ES","Sudeste","Pós-graduação","Indústria","Acima de 3.000","FALSE","Outras Engenharias (não inclui dev)","Sênior","de R$ 12.001/mês a R$ 16.000/mês","true","Modelo 100% remoto",,,"2024"
"m2zrh8l3x93vznl09am2zrw268bt3nbk","30","30-34","Masculino","Branca","Não","PR","Sul","Pós-graduação","Marketing","de 501 a 1.000","FALSE","Analista de Dados/Data Analyst","Sênior","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo 100% remoto","Amazon Web Services (AWS)",,"2024"
"dxghrwg3cs01w0ycjzpnndxghrwu8u2o","27","25-29","Feminino","Branca","Não","MG","Sudeste","Pós-graduação","Outra Opção","de 1.001 a 3.000","FALSE","Analytics Engineer","Pleno","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo 100% remoto","Não sei opinar / Não tenho preferência",,"2024"
"pbcbsboa8kv2p88po0spbcb7h4fexe3x","31","30-34","Masculino","Parda","Não","MG","Sudeste","Pós-graduação","Entretenimento ou Esportes","de 101 a 500","FALSE","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo 100% remoto","Amazon Web Services (AWS)",,"2024"
"yqzv332aytcv8wu233vuyqzvowct9ska","21","17-21","Masculino","Branca","Não","MG","Sudeste","Estudante de Graduação","Finanças ou Bancos","Acima de 3.000","FALSE","Cientista de Dados/Data Scientist","Júnior","de R$ 2.001/mês a R$ 3.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Não sei opinar / Não tenho preferência",,"2024"
"4x89f2rr3f5ix7albf64x8c4valxbnad","29","25-29","Masculino","Branca","Não","SP","Sudeste","Graduação/Bacharelado","Marketing","de 1 a 5","FALSE","Outras Engenharias (não inclui dev)","Pleno","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Amazon Web Services (AWS)",,"2024"
"bqomvhb9079oibtn6phbqomv77pug1x0","45","45-49","Masculino","Branca","Não","DF","Centro-oeste","Pós-graduação","Educação","de 51 a 100","TRUE",,,"de R$ 16.001/mês a R$ 20.000/mês","true","Modelo 100% remoto",,"Não é uma iniciativa que estamos focando e não tem sido uma prioridade.","2024"
"wtabq6z85cgfrmbnqug19gawtabq687x","26","25-29","Masculino","Branca","Não","RS","Sul","Graduação/Bacharelado","Finanças ou Bancos","Acima de 3.000","FALSE","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo 100% remoto","Google Cloud (GCP)",,"2024"
"w9ml9t02qdv5fkgnj1idw9ml9cbff80q","32","30-34","Masculino","Preta","Não","MG","Sudeste","Graduação/Bacharelado","Tecnologia/Fábrica de Software","de 101 a 500","FALSE","Analista de BI/BI Analyst","Pleno","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo 100% remoto","Não sei opinar / Não tenho preferência",,"2024"
"x2e7qe5wqqlwg3h5ax2e7dy3mg0mh3da","43","40-44","Masculino","Preta","Não","MG","Sudeste","Mestrado","Finanças ou Bancos","de 101 a 500","FALSE","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","de R$ 12.001/mês a R$ 16.000/mês","true","Modelo 100% remoto","Amazon Web Services (AWS)",,"2024"
"9li990x03207c69li990xbm6zlmjlazv","30","30-34","Masculino","Branca","Não","SP","Sudeste","Pós-graduação","Setor Imobiliário/ Construção Civil","de 6 a 10","FALSE","Analista de Dados/Data Analyst","Júnior","de R$ 3.001/mês a R$ 4.000/mês","true","Modelo 100% presencial","Azure (Microsoft)",,"2024"
"ab9kg8olrcvctwdvx75ab9kg8jdsl5bh","24","22-24","Feminino","Branca","Não","PR","Sul","Graduação/Bacharelado","Setor Farmaceutico","Acima de 3.000","FALSE","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","de R$ 2.001/mês a R$ 3.000/mês","true","Modelo 100% remoto","Google Cloud (GCP)",,"2024"
"umy2z6r1n1ty8tsu2umy2le4i0maho1z","18","17-21","Masculino","Branca","Não","SP","Sudeste","Estudante de Graduação","Área da Saúde","Acima de 3.000","FALSE","Outra Opção","Júnior","Menos de R$ 1.000/mês","true","Modelo 100% presencial",,,"2024"
"86u4pd73zkfdn86niz86u4wy0y5pbw5w","36","35-39","Masculino","Branca","Não","SP","Sudeste","Pós-graduação","Setor Público","de 501 a 1.000","TRUE",,,"de R$ 4.001/mês a R$ 6.000/mês","true","Modelo 100% presencial",,"Não é uma iniciativa que estamos focando e não tem sido uma prioridade.","2024"
"tzwwhcke79da6r4pitzwwhckp3i8wx2s","27","25-29","Feminino","Parda","Não","SP","Sudeste","Estudante de Graduação","Área de Consultoria","Acima de 3.000","FALSE","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo 100% remoto","Google Cloud (GCP)",,"2024"
"f99dcmhiw4l9of99o7py4iupxfcv0is5","36","35-39","Masculino","Parda","Não","SP","Sudeste","Graduação/Bacharelado","Agronegócios","Acima de 3.000","FALSE","Analista de Dados/Data Analyst","Pleno","de R$ 20.001/mês a R$ 25.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Google Cloud (GCP)",,"2024"
"2nshvuquigz5kzcux2vdc2nsuj3dagwi","42","40-44","Masculino","Parda","Não","SP","Sudeste","Doutorado ou Phd","Tecnologia/Fábrica de Software","de 1.001 a 3.000","FALSE","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","de R$ 12.001/mês a R$ 16.000/mês","true","Modelo 100% remoto","Não sei opinar / Não tenho preferência",,"2024"
"0jxuscqv8zmotz60jxgqgfaaojogflbf","24","22-24","Masculino","Parda","Não","RJ","Sudeste","Graduação/Bacharelado","Educação","de 501 a 1.000","FALSE","Analista de Dados/Data Analyst","Júnior","de R$ 1.001/mês a R$ 2.000/mês","true","Modelo 100% remoto","Azure (Microsoft)",,"2024"
"vr55b5ut4vq2ef6r6vr5lfam83rqd3f6","26","25-29","Masculino","Parda","Não","ES","Sudeste","Graduação/Bacharelado","Área da Saúde","Acima de 3.000","FALSE","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Amazon Web Services (AWS)",,"2024"
"im4wc66vvhfjlbpiteebim4wcavnw630","37","35-39","Masculino","Branca","Não","PE","Nordeste","Doutorado ou Phd","Tecnologia/Fábrica de Software","de 1.001 a 3.000","TRUE",,,"de R$ 16.001/mês a R$ 20.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (tratam-se de iniciativas isoladas e com pouco foco).","2024"
"i1cvbpdl7ijei5l5i1cvsr6ryj5l91sv","36","35-39","Masculino","Branca","Não",,,"Mestrado","Área de Consultoria","de 101 a 500","TRUE",,,"de R$ 20.001/mês a R$ 25.000/mês","true","Modelo 100% remoto",,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","2024"
"sis6ak96c4haqdltadjsis6ak700wnfq","27","25-29","Masculino","Parda","Não","PR","Sul","Estudante de Graduação","Varejo","de 1.001 a 3.000","FALSE","Analista de Negócios/Business Analyst","Pleno","de R$ 3.001/mês a R$ 4.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Amazon Web Services (AWS)",,"2024"
"5pw86qjtcon1siq5r5pw8gh33eom30ge","29","25-29","Masculino","Branca","Não","SC","Sul","Mestrado","Finanças ou Bancos","Acima de 3.000","FALSE","Cientista de Dados/Data Scientist","Pleno","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Amazon Web Services (AWS)",,"2024"
"70dlgayxo1vcvyau2men70dlgbteb5ps","44","40-44","Feminino","Branca","Não","SP","Sudeste","Pós-graduação","Tecnologia/Fábrica de Software","Acima de 3.000","TRUE",,,"de R$ 16.001/mês a R$ 20.000/mês","true","Modelo 100% remoto",,"Sim, é nossa principal prioridade como empresa (com foco executivo significativo e alocação de orçamento relevante).","2024"
"phvyafjm6vxygfovafxiphvo81rr8gml","33","30-34","Feminino","Preta","Não","MG","Sudeste","Mestrado","Tecnologia/Fábrica de Software","de 101 a 500","FALSE","Analista de Dados/Data Analyst","Sênior","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo 100% remoto","Google Cloud (GCP)",,"2024"
"91he7jsqh7yhma7h9jvij91he7jyxakr","31","30-34","Masculino","Parda","Não","SP","Sudeste","Graduação/Bacharelado","Área da Saúde","de 11 a 50","FALSE","Outra Opção","Júnior","de R$ 2.001/mês a R$ 3.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Não sei opinar / Não tenho preferência",,"2024"
"hrppvhhrrnscp9vhrfxy8pkhf6328jbs","25","25-29","Masculino","Branca","Não","MG","Sudeste","Pós-graduação","Finanças ou Bancos","de 1.001 a 3.000","FALSE","Analista de BI/BI Analyst","Pleno","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo 100% remoto","Não sei opinar / Não tenho preferência",,"2024"
"g621h3gukwkp5jpz3uuvhqog621h3tux","38","35-39","Masculino","Branca","Não","RJ","Sudeste","Pós-graduação","Entretenimento ou Esportes","de 1 a 5","TRUE",,,"de R$ 2.001/mês a R$ 3.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,"Não sei opinar sobre esse assunto.","2024"
"jf1uk8u2p154vykfhptjf1uk8b2dey2q","35","35-39","Feminino","Branca","Sim","SP","Sudeste","Graduação/Bacharelado","Finanças ou Bancos","Acima de 3.000","FALSE","Analista de Negócios/Business Analyst","Sênior","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Não sei opinar / Não tenho preferência",,"2024"
"4u1y4b9ezwf76044u1y4bhqtasitpjf6","41","40-44","Feminino","Parda","Não","ES","Sudeste","Pós-graduação","Seguros ou Previdência","Acima de 3.000","TRUE",,,"de R$ 25.001/mês a R$ 30.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial",,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","2024"
